"idx_bd","n_curr","g"
40,311,1.42112147109536
40,321,1.42982959082374
40,331,1.42438830010562
40,341,1.42123299054668
40,351,1.43541290552339
40,361,1.42690434758395
40,371,1.42258553357767
40,381,1.4302742769089
40,391,1.4282357983249
40,401,1.4363562448498
40,411,1.45302350990592
40,421,1.44443456184256
40,431,1.44148532873534
40,441,1.43122821180557
40,451,1.44048468965798
40,461,1.44415056775133
40,471,1.43506056723776
40,481,1.44199044109523
40,491,1.44137520000956
40,501,1.44929753377202
40,511,1.44362389713915
40,521,1.44640764642807
40,531,1.45677807889453
40,541,1.45559151221679
40,551,1.44821620739027
40,561,1.44177069241275
40,571,1.44004384670254
40,581,1.44373451707696
40,591,1.4440375648823
40,601,1.44359538651298
40,611,1.4396844002934
40,621,1.43587038173161
40,631,1.4432883860917
40,641,1.44139120640471
40,651,1.43668550934859
40,661,1.44032587609762
40,671,1.44155875724433
40,681,1.43810528718688
40,691,1.4323168350515
40,701,1.42991837807018
40,711,1.4286009227014
40,721,1.42762557282866
40,731,1.42373518037916
40,741,1.4207713567232
40,751,1.41410924646508
40,761,1.41571948408025
40,771,1.41815307392539
40,781,1.41389805697344
40,791,1.4159832386671
40,801,1.41884973616161
40,811,1.41695782179639
40,821,1.4183134749502
40,831,1.42139798422657
40,841,1.41957248958464
40,851,1.4157888363439
40,861,1.42341673587855
40,871,1.42501574156356
40,881,1.42544358645859
40,891,1.43412457142692
40,901,1.43364311611883
40,911,1.42848152595888
40,921,1.42896686930737
40,931,1.42809588194316
40,941,1.42888850522484
40,951,1.43419580740426
40,961,1.43157293117861
40,971,1.43119244406542
40,981,1.42712142525278
40,991,1.43701473995834
40,1001,1.43443052704213
40,1011,1.43168899109625
40,1021,1.43161059342272
40,1031,1.43028258515766
40,1041,1.42794554344672
40,1051,1.424198920125
40,1061,1.42357557123551
40,1071,1.42232543260551
40,1081,1.41881749864892
40,1091,1.41411029401403
40,1101,1.41329393538202
40,1111,1.41124929899335
40,1121,1.41495848627057
40,1131,1.41550048687113
40,1141,1.41364858272136
40,1151,1.4195845014389
40,1161,1.41959748627387
40,1171,1.41598684622706
40,1181,1.41465158248947
40,1191,1.41342909812601
40,1201,1.40987096641982
40,1211,1.40994185089183
40,1221,1.41025103227735
40,1231,1.4125020141136
40,1241,1.41994835654444
40,1251,1.41829484232622
40,1261,1.41996397554918
40,1271,1.41883801799942
40,1281,1.41629779063444
40,1291,1.41458248105754
40,1301,1.41325578126274
40,1311,1.41039895209939
40,1321,1.4103126283476
40,1331,1.4105437280854
40,1341,1.41064192878648
40,1351,1.41224348716134
40,1361,1.41151122853661
40,1371,1.4098926325112
40,1381,1.40774092262917
40,1391,1.40730686479355
40,1401,1.40732898491157
40,1411,1.40492433411448
40,1421,1.4073257011286
40,1431,1.40578842338937
40,1441,1.40540467395073
40,1451,1.40606370437513
40,1461,1.40622863814441
40,1471,1.40249866930513
40,1481,1.40313269533765
40,1491,1.40292080808983
40,1501,1.40114543964155
40,1511,1.40011373206209
40,1521,1.39834387487511
40,1531,1.40171070420681
40,1541,1.40295853832115
40,1551,1.40732095613066
40,1561,1.40954493496495
40,1571,1.4087433468538
40,1581,1.41142637446331
40,1591,1.41425906798604
40,1601,1.41397234916918
40,1611,1.41710344651005
40,1621,1.41505865890015
40,1631,1.41461469976443
40,1641,1.41404624159744
40,1651,1.41246477530213
40,1661,1.41022955405044
40,1671,1.41376933384754
40,1681,1.41579815871469
40,1691,1.41757252340541
40,1701,1.41597300561542
40,1711,1.41591163979369
40,1721,1.41526007655842
40,1731,1.41741218941817
40,1741,1.41685481914988
40,1751,1.41902392767688
40,1761,1.41627042536687
40,1771,1.41686427342614
40,1781,1.41825569045231
40,1791,1.419067255466
40,1801,1.42019404509499
40,1811,1.42270241241633
40,1821,1.42175078888958
40,1831,1.42222230868518
40,1841,1.42121908228235
40,1851,1.42073979478162
40,1861,1.42097921140926
40,1871,1.42079565524039
40,1881,1.42041812132836
40,1891,1.4190906862897
40,1901,1.4195683197055
40,1911,1.41788152178016
40,1921,1.41732336077089
40,1931,1.41626802643684
40,1941,1.41752693881912
40,1951,1.42062936420717
40,1961,1.42330264853311
40,1971,1.42368626733324
40,1981,1.42234731819176
40,1991,1.42089082273099
40,2001,1.4205909148968
40,2011,1.4203684572774
40,2021,1.42080327177781
40,2031,1.4199273261424
40,2041,1.4198785891354
40,2051,1.41849968400957
40,2061,1.4178567056982
40,2071,1.41687613359748
40,2081,1.41665932606578
40,2091,1.41799706603051
40,2101,1.41807620520514
40,2111,1.41765792610925
40,2121,1.41663677614577
40,2131,1.41669160774293
40,2141,1.41757746149774
40,2151,1.41616963619628
40,2161,1.41763364847899
40,2171,1.41940939190968
40,2181,1.41952866477308
40,2191,1.41802011669341
40,2201,1.41869640485524
40,2211,1.41948021088484
40,2221,1.42377937112187
40,2231,1.42605823014378
40,2241,1.42549380709127
40,2251,1.42507296086816
40,2261,1.42416590799822
40,2271,1.42261409864355
40,2281,1.42178096113045
40,2291,1.42176859314719
40,2301,1.42197428652765
40,2311,1.42090277391071
40,2321,1.41940790931705
40,2331,1.41856032919875
40,2341,1.41755946326445
40,2351,1.41703816739459
40,2361,1.41738270967244
40,2371,1.41680170491689
40,2381,1.41974952630648
40,2391,1.41876889462105
40,2401,1.41811254281277
40,2411,1.41754252918241
40,2421,1.416840016033
40,2431,1.41654185945535
40,2441,1.41960247198243
40,2451,1.4189165545668
40,2461,1.41774755619096
40,2471,1.41727657943395
40,2481,1.41753374594881
40,2491,1.41622918834736
40,2501,1.41551373398907
40,2511,1.41539257434662
40,2521,1.41692233470501
40,2531,1.41685851715031
40,2541,1.41565889367403
40,2551,1.41502711965555
40,2561,1.41453038506957
40,2571,1.41383750256359
40,2581,1.41227043595608
40,2591,1.41351918725759
40,2601,1.41405288259699
40,2611,1.41293669495497
40,2621,1.41327413778745
40,2631,1.41415130586082
40,2641,1.41582429906422
40,2651,1.41547428664213
40,2661,1.41503518079008
40,2671,1.41429071699973
40,2681,1.41442348906007
40,2691,1.41523349106718
40,2701,1.41478205811999
40,2711,1.41735518314507
40,2721,1.41681893511272
40,2731,1.41663188716236
40,2741,1.41635932875767
40,2751,1.41607997645658
40,2761,1.41746465513043
40,2771,1.41851207353428
40,2781,1.41835002026041
40,2791,1.41951924688092
40,2801,1.4182583288332
40,2811,1.41825948485332
40,2821,1.42126548423325
40,2831,1.41955240353593
40,2841,1.41983027174676
40,2851,1.42007404893885
40,2861,1.42274772723019
40,2871,1.42350452835993
40,2881,1.42270086518166
40,2891,1.42450410208204
40,2901,1.42815781221419
40,2911,1.4271662244402
40,2921,1.42603264027467
40,2931,1.42570316346949
40,2941,1.42700308980977
40,2951,1.42704096181377
40,2961,1.4260247201177
40,2971,1.42546518200851
40,2981,1.4259248226995
40,2991,1.42601974655998
45,1,0.837451737451737
45,11,1.47229784505294
45,21,1.49231776961359
45,31,1.37970289906025
45,41,1.51145040002675
45,51,1.41107943681291
45,61,1.39495469264258
45,71,1.42251521658379
45,81,1.4398188579718
45,91,1.48039112176579
45,101,1.44912728662714
45,111,1.42411604604516
45,121,1.42508253149703
45,131,1.41900910381655
45,141,1.44248234773936
45,151,1.43758410452598
45,161,1.46899997780356
45,171,1.45674758139367
45,181,1.44257683968515
45,191,1.44704788873258
45,201,1.46728227914696
45,211,1.46749898735572
45,221,1.48230133475736
45,231,1.47212685087136
45,241,1.45786156278468
45,251,1.47258977526113
45,261,1.4715275413965
45,271,1.45622029862356
45,281,1.46069321392875
45,291,1.44830814899375
45,301,1.45693045819313
45,311,1.44943931418404
45,321,1.44309975601009
45,331,1.45806704671222
45,341,1.44767632362835
45,351,1.44415765142385
45,361,1.45281857883052
45,371,1.44925026378364
45,381,1.46465003770798
45,391,1.47004859816333
45,401,1.47126234614331
45,411,1.46024344976804
45,421,1.46303115831269
45,431,1.47299986623485
45,441,1.46289614316195
45,451,1.47156522611856
45,461,1.48216399574725
45,471,1.47757972615478
45,481,1.47215863893416
45,491,1.48723785823614
45,501,1.481176010116
45,511,1.48016463295964
45,521,1.47390770330532
45,531,1.47311577683922
45,541,1.47592529614468
45,551,1.47502595494181
45,561,1.47224671370327
45,571,1.46631465992479
45,581,1.47846455886636
45,591,1.47224664635219
45,601,1.46863829072909
45,611,1.47090848877808
45,621,1.46785500712759
45,631,1.46603670039923
45,641,1.46226876969282
45,651,1.45886857135365
45,661,1.45667788247904
45,671,1.45567576246116
45,681,1.45108783474176
45,691,1.4475137104687
45,701,1.43999492538837
45,711,1.44135432628277
45,721,1.44364923704912
45,731,1.43939257964195
45,741,1.44245470420641
45,751,1.44267679355124
45,761,1.44320711303855
45,771,1.446146659529
45,781,1.44522403158044
45,791,1.44449738048059
45,801,1.45041793504811
45,811,1.45339612958428
45,821,1.45350956134105
45,831,1.46245475705753
45,841,1.4622686679537
45,851,1.45712296076305
45,861,1.45725375188941
45,871,1.45492794450035
45,881,1.46488651245739
45,891,1.46191890729341
45,901,1.46072897606608
45,911,1.45750123626361
45,921,1.45865569718399
45,931,1.46325888968754
45,941,1.45983203650017
45,951,1.45918554221248
45,961,1.45775402489195
45,971,1.45544972596409
45,981,1.45145541731019
45,991,1.44948870065047
45,1001,1.44824011723415
45,1011,1.44375299955006
45,1021,1.43863869122471
45,1031,1.43644711448307
45,1041,1.43971117376327
45,1051,1.44320965365109
45,1061,1.43907683067228
45,1071,1.44400253439266
45,1081,1.44654986152215
45,1091,1.44347814940194
45,1101,1.44099031119978
45,1111,1.43944272689376
45,1121,1.43539861229358
45,1131,1.43524880206976
45,1141,1.4353578651372
45,1151,1.43754717036032
45,1161,1.4455510182493
45,1171,1.4442206456556
45,1181,1.44631509651974
45,1191,1.44369486401991
45,1201,1.44218083353159
45,1211,1.44096284504051
45,1221,1.43846907411035
45,1231,1.43778261019995
45,1241,1.43638835639206
45,1251,1.43712682211554
45,1261,1.43790238065267
45,1271,1.43802854018969
45,1281,1.43609703105892
45,1291,1.43359234063866
45,1301,1.43292955153071
45,1311,1.43237661826552
45,1321,1.42961754710619
45,1331,1.43152925660596
45,1341,1.43221967027262
45,1351,1.43007627202589
45,1361,1.4305754271242
45,1371,1.43012125373008
45,1381,1.42882404187241
45,1391,1.42732312900645
45,1401,1.42738855986239
45,1411,1.42465053211833
45,1421,1.42444392466499
45,1431,1.42520763803337
45,1441,1.4248745480894
45,1451,1.42716435758871
45,1461,1.43379838446871
45,1471,1.43259149798853
45,1481,1.43511219800189
45,1491,1.43769637832021
45,1501,1.43779633267062
45,1511,1.4410197338659
45,1521,1.43877861370984
45,1531,1.43804190737904
45,1541,1.4374632248015
45,1551,1.4345047918071
45,1561,1.43372596245327
45,1571,1.43713717068985
45,1581,1.43889324512843
45,1591,1.43830816341982
45,1601,1.43820665335973
45,1611,1.43764243835434
45,1621,1.43742710803599
45,1631,1.4384651172382
45,1641,1.43990296241307
45,1651,1.4379596905512
45,1661,1.43844519797947
45,1671,1.43996404960382
45,1681,1.4414017506975
45,1691,1.44262138406541
45,1701,1.4444519217474
45,1711,1.44324948311275
45,1721,1.44354418969134
45,1731,1.44278666346243
45,1741,1.44338984686845
45,1751,1.44239952792275
45,1761,1.4424743755889
45,1771,1.44172709523432
45,1781,1.44165350028437
45,1791,1.43923047151142
45,1801,1.43756336292019
45,1811,1.43758558039995
45,1821,1.43822848427587
45,1831,1.44437794706939
45,1841,1.44431875514004
45,1851,1.44463878936442
45,1861,1.44314493445581
45,1871,1.44251598452576
45,1881,1.44138289094692
45,1891,1.44310527745605
45,1901,1.44109171910251
45,1911,1.44038934242583
45,1921,1.44102682968153
45,1931,1.43840565490002
45,1941,1.43822644247354
45,1951,1.43880307061837
45,1961,1.43915816286416
45,1971,1.43866762014169
45,1981,1.43906584136425
45,1991,1.43823494640845
45,2001,1.43771130919144
45,2011,1.43893628453009
45,2021,1.43885390292114
45,2031,1.43954491350497
45,2041,1.44111331234457
45,2051,1.4410939321737
45,2061,1.43937556233822
45,2071,1.44134632128083
45,2081,1.44361107813429
45,2091,1.44806665826586
45,2101,1.4479598126462
45,2111,1.44757383861893
45,2121,1.44614644802326
45,2131,1.44497775897977
45,2141,1.44394065405704
45,2151,1.44396821937189
45,2161,1.44390907093751
45,2171,1.44181822383051
45,2181,1.4399975755941
45,2191,1.4391506872748
45,2201,1.43791236290981
45,2211,1.43917869902609
45,2221,1.43754236028456
45,2231,1.4389421100967
45,2241,1.43926052856188
45,2251,1.43916524301599
45,2261,1.43895471860483
45,2271,1.43806966614
45,2281,1.437171292799
45,2291,1.44092606277567
45,2301,1.44034688652798
45,2311,1.43900928015733
45,2321,1.43884837209324
45,2331,1.4383381486238
45,2341,1.4377821622455
45,2351,1.43734872108167
45,2361,1.43884451859709
45,2371,1.4380780977994
45,2381,1.43792005568218
45,2391,1.43640694483675
45,2401,1.43564127868285
45,2411,1.43514956864097
45,2421,1.43361048159081
45,2431,1.43412754644322
45,2441,1.43530366598227
45,2451,1.43412392859066
45,2461,1.4344470472962
45,2471,1.43601942838089
45,2481,1.43723015624048
45,2491,1.43635568243684
45,2501,1.43591808153507
45,2511,1.43547236141823
45,2521,1.43544293883583
45,2531,1.43587057449505
45,2541,1.43729337885108
45,2551,1.43830255208192
45,2561,1.43836294582158
45,2571,1.43741030574103
45,2581,1.43712551449352
45,2591,1.43708421411297
45,2601,1.4392498104524
45,2611,1.43962895285712
45,2621,1.44015118546165
45,2631,1.44006337754353
45,2641,1.44042518578444
45,2651,1.44313111867176
45,2661,1.44141678662536
45,2671,1.44179151608182
45,2681,1.44558872438496
45,2691,1.44529616745546
45,2701,1.44624583390406
45,2711,1.44719905428619
45,2721,1.45086410090441
45,2731,1.45069694160141
45,2741,1.44941671048964
45,2751,1.44881012097183
45,2761,1.44857088875998
45,2771,1.44849956258696
45,2781,1.44736784532552
45,2791,1.44709859721834
45,2801,1.44712337897338
45,2811,1.4469637874671
45,2821,1.44827445152205
45,2831,1.44820893228676
45,2841,1.4484533136995
45,2851,1.44842131649072
45,2861,1.45005780786268
45,2871,1.44971902987134
45,2881,1.44879572803458
45,2891,1.44971659851515
45,2901,1.4489381129914
45,2911,1.4485545947848
45,2921,1.4479006395669
45,2931,1.45204454701442
45,2941,1.45268997746748
45,2951,1.45145468125373
45,2961,1.45119079229156
45,2971,1.45045170768562
45,2981,1.44870711002953
45,2991,1.44843294424316
50,1,0.837451737451737
50,11,1.47229784505294
50,21,1.49231776961359
50,31,1.37970289906025
50,41,1.51145040002675
50,51,1.41107943681291
50,61,1.39495469264258
50,71,1.39867350161146
50,81,1.4193807576574
50,91,1.40078428808486
50,101,1.38801890822342
50,111,1.37326281615992
50,121,1.36922585914387
50,131,1.40975526416393
50,141,1.40105184356655
50,151,1.3884135826836
50,161,1.42379733175194
50,171,1.43007721903233
50,181,1.42253155789166
50,191,1.44745174552413
50,201,1.45801142171583
50,211,1.46198488234422
50,221,1.45967515477582
50,231,1.44767231917469
50,241,1.48430843233323
50,251,1.46429972079904
50,261,1.44564709479192
50,271,1.45246641284241
50,281,1.44853366290653
50,291,1.45494689350222
50,301,1.4484100462355
50,311,1.46416911478904
50,321,1.4577500159927
50,331,1.46654370894487
50,341,1.46483668247821
50,351,1.47485744588243
50,361,1.49289924955183
50,371,1.48435618997503
50,381,1.48098035690834
50,391,1.46689552241088
50,401,1.49010562943212
50,411,1.48307809933407
50,421,1.49139868550744
50,431,1.50231979894254
50,441,1.49696662658425
50,451,1.49017295745734
50,461,1.50766107603132
50,471,1.5061903299854
50,481,1.49835118748349
50,491,1.49231194051835
50,501,1.49612429320518
50,511,1.49937881279184
50,521,1.49973207215698
50,531,1.49077182057307
50,541,1.48589634271516
50,551,1.4934834591242
50,561,1.49042099404455
50,571,1.48273424879846
50,581,1.48675106522132
50,591,1.48538876339705
50,601,1.48195624364286
50,611,1.4791645661806
50,621,1.47740709635976
50,631,1.475056240389
50,641,1.46992097081881
50,651,1.46543092508726
50,661,1.45748572371044
50,671,1.45900113233934
50,681,1.46122364124962
50,691,1.45681890389195
50,701,1.46083917796397
50,711,1.4633209098982
50,721,1.46015275141513
50,731,1.46632573227161
50,741,1.46376299129493
50,751,1.46204655631362
50,761,1.47200112655825
50,771,1.47295460440505
50,781,1.47288153603158
50,791,1.48250346275875
50,801,1.47743658124486
50,811,1.47738411598111
50,821,1.47580669612384
50,831,1.48610127925974
50,841,1.48232069922274
50,851,1.48082111525668
50,861,1.47688034036711
50,871,1.48674874217181
50,881,1.48316691850146
50,891,1.47968803429933
50,901,1.48174601200903
50,911,1.4802341095276
50,921,1.47512860759987
50,931,1.47239565270077
50,941,1.46963139435467
50,951,1.46665337917745
50,961,1.46017175212144
50,971,1.45856895682973
50,981,1.45958801567385
50,991,1.45816418397153
50,1001,1.45684383425848
50,1011,1.4618970000685
50,1021,1.4629198177341
50,1031,1.46021243588774
50,1041,1.45682950041728
50,1051,1.45351762985147
50,1061,1.45415897778886
50,1071,1.45352816865081
50,1081,1.45644889354023
50,1091,1.46494551981022
50,1101,1.46335441052518
50,1111,1.46540860388418
50,1121,1.46241989337995
50,1131,1.46090530117726
50,1141,1.45910881541234
50,1151,1.45641148384242
50,1161,1.45452545274872
50,1171,1.45394359445411
50,1181,1.45537370808832
50,1191,1.4564463681157
50,1201,1.45592934604292
50,1211,1.45318495756378
50,1221,1.45422794584217
50,1231,1.45162841628251
50,1241,1.44940339219057
50,1251,1.453461503246
50,1261,1.45067820531707
50,1271,1.45136358637144
50,1281,1.45222597721012
50,1291,1.44835603780429
50,1301,1.44785312806297
50,1311,1.44920187269335
50,1321,1.44538205099431
50,1331,1.44601645025343
50,1341,1.44710666665979
50,1351,1.44990583143474
50,1361,1.4529437678886
50,1371,1.45586506586133
50,1381,1.46003383255795
50,1391,1.46145720402667
50,1401,1.46207213254856
50,1411,1.46464844438167
50,1421,1.46315087735758
50,1431,1.46219237279508
50,1441,1.46140593663537
50,1451,1.45813953805389
50,1461,1.45865831009403
50,1471,1.46069550496358
50,1481,1.46305527832457
50,1491,1.46139842631221
50,1501,1.46068297060569
50,1511,1.45982311105526
50,1521,1.46131519630784
50,1531,1.46439559961331
50,1541,1.46251876997254
50,1551,1.46173639070059
50,1561,1.45969831941719
50,1571,1.46451649177934
50,1581,1.46551260547869
50,1591,1.46869259053498
50,1601,1.46850237195066
50,1611,1.46741218679159
50,1621,1.46722688418771
50,1631,1.46601046034244
50,1641,1.46626361394177
50,1651,1.46677070849551
50,1661,1.46491372507127
50,1671,1.46387924602806
50,1681,1.46181422119533
50,1691,1.46196023643694
50,1701,1.46267043600447
50,1711,1.46902306854798
50,1721,1.4683734409788
50,1731,1.46857669718384
50,1741,1.46684238181158
50,1751,1.46558682197447
50,1761,1.46575066496286
50,1771,1.4654545696553
50,1781,1.46439464541531
50,1791,1.46502818550026
50,1801,1.46248119203325
50,1811,1.46210514857133
50,1821,1.46211686279301
50,1831,1.46285896542635
50,1841,1.46291834560982
50,1851,1.46357886071458
50,1861,1.46294074222682
50,1871,1.46233197079763
50,1881,1.46355573420384
50,1891,1.46393670937028
50,1901,1.46714897159398
50,1911,1.46630617730777
50,1921,1.4648913406842
50,1931,1.46541945979569
50,1941,1.4671516974466
50,1951,1.47416684877901
50,1961,1.47409110886783
50,1971,1.47376235474161
50,1981,1.47249734051898
50,1991,1.47087642124483
50,2001,1.46990037911658
50,2011,1.47038420419429
50,2021,1.46898466683651
50,2031,1.46657070993965
50,2041,1.46428794269735
50,2051,1.46354635390868
50,2061,1.46186552278415
50,2071,1.46339954490561
50,2081,1.46549499500393
50,2091,1.46547564057809
50,2101,1.46527163078449
50,2111,1.46492247892692
50,2121,1.46380853448772
50,2131,1.46309060305235
50,2141,1.4665190922089
50,2151,1.46612998919933
50,2161,1.46541229793036
50,2171,1.46577612821164
50,2181,1.4648211490711
50,2191,1.46342018636243
50,2201,1.46556199003571
50,2211,1.46499707277417
50,2221,1.46447126756279
50,2231,1.46307951529859
50,2241,1.46250539413857
50,2251,1.46143019002026
50,2261,1.46159761972141
50,2271,1.46333379368265
50,2281,1.46178428512638
50,2291,1.46169573582839
50,2301,1.46326586480489
50,2311,1.46444775639096
50,2321,1.46365451352416
50,2331,1.46289542536986
50,2341,1.46218535400166
50,2351,1.46232763358194
50,2361,1.4624568204188
50,2371,1.46512654657443
50,2381,1.46475402179774
50,2391,1.46528267798159
50,2401,1.46455464014164
50,2411,1.46399554332064
50,2421,1.46616773186361
50,2431,1.46726459958655
50,2441,1.46627854649526
50,2451,1.46698587496045
50,2461,1.46716504018423
50,2471,1.4691344250826
50,2481,1.46713806579798
50,2491,1.46909264435348
50,2501,1.47224744575175
50,2511,1.47280804622148
50,2521,1.47181460649304
50,2531,1.47495145309116
50,2541,1.47837591653594
50,2551,1.47623836840581
50,2561,1.47568268197522
50,2571,1.47561407851702
50,2581,1.47520832402456
50,2591,1.47375136435261
50,2601,1.47323205865971
50,2611,1.47315855390347
50,2621,1.47288806039967
50,2631,1.47432239740944
50,2641,1.47383860799321
50,2651,1.47407701275658
50,2661,1.47476969742381
50,2671,1.47593899284124
50,2681,1.47432987592862
50,2691,1.47569942750149
50,2701,1.47476535722569
50,2711,1.47398265408195
50,2721,1.47318718043827
50,2731,1.47754196891134
50,2741,1.47814147155398
50,2751,1.47672385102776
50,2761,1.47606950540296
50,2771,1.47493404142035
50,2781,1.47322181986119
50,2791,1.47236888256152
50,2801,1.47389479398063
50,2811,1.47507810561073
50,2821,1.47550127845826
50,2831,1.4752463569891
50,2841,1.47577427250889
50,2851,1.47821062748119
50,2861,1.47714043267421
50,2871,1.47611421582037
50,2881,1.47524215474151
50,2891,1.47638355905699
50,2901,1.47647525527596
50,2911,1.47537239652505
50,2921,1.47403141937741
50,2931,1.47466459023741
50,2941,1.47635716043104
50,2951,1.47496875334749
50,2961,1.47558341739501
50,2971,1.47648145108792
50,2981,1.47619352107598
50,2991,1.47934666593718
55,1,0.837451737451737
55,11,1.55969884373222
55,21,1.52346410040949
55,31,1.41001896886241
55,41,1.48852483710427
55,51,1.43570806903696
55,61,1.47912515297468
55,71,1.4708731287563
55,81,1.41602118108559
55,91,1.406305391629
55,101,1.40691276148543
55,111,1.40860946246246
55,121,1.40204661729661
55,131,1.42820996049242
55,141,1.41890624164698
55,151,1.45946256314628
55,161,1.45501807318998
55,171,1.4438394032469
55,181,1.47626922864308
55,191,1.48338794743771
55,201,1.49046161093587
55,211,1.48798848978258
55,221,1.5013925384381
55,231,1.50871536845135
55,241,1.48442288073142
55,251,1.48533249797829
55,261,1.47765601534214
55,271,1.48303636265242
55,281,1.4693355612732
55,291,1.4943974091268
55,301,1.48027064203091
55,311,1.49785684171023
55,321,1.49303468915701
55,331,1.49985799906236
55,341,1.51208576849456
55,351,1.50980253173278
55,361,1.50040114829427
55,371,1.50473507815701
55,381,1.51410356499709
55,391,1.52070185324786
55,401,1.53390714735905
55,411,1.5290054668206
55,421,1.53146545871313
55,431,1.54226852487749
55,441,1.53876598353062
55,451,1.52984251056492
55,461,1.52090360713142
55,471,1.52378762476599
55,481,1.51865068205988
55,491,1.5199717045329
55,501,1.51582577927605
55,511,1.52335123589222
55,521,1.51948037086849
55,531,1.50989943323295
55,541,1.5125171925452
55,551,1.51048254039693
55,561,1.50538503240623
55,571,1.50089923744234
55,581,1.49721181803136
55,591,1.49606656354992
55,601,1.49079871024711
55,611,1.48296568090259
55,621,1.48490173268521
55,631,1.48580352052017
55,641,1.48052319479101
55,651,1.4828425582388
55,661,1.48087714912792
55,671,1.48307268963372
55,681,1.48951250336203
55,691,1.48735162646276
55,701,1.48985307552023
55,711,1.49755551384074
55,721,1.49707220403456
55,731,1.50698692850191
55,741,1.50534885193925
55,751,1.50041473022646
55,761,1.50164243873877
55,771,1.49731091811028
55,781,1.50288520348743
55,791,1.49853687415154
55,801,1.49584267944349
55,811,1.49930334936337
55,821,1.5021764279212
55,831,1.49816561327167
55,841,1.50001184672447
55,851,1.49817870746744
55,861,1.49250900566159
55,871,1.48938824218091
55,881,1.48624284717695
55,891,1.48285716536149
55,901,1.47677895001985
55,911,1.47320789040836
55,921,1.4760007033005
55,931,1.47466794365754
55,941,1.47928709866312
55,951,1.48132029477308
55,961,1.47821701695922
55,971,1.47611166004896
55,981,1.47233747667159
55,991,1.46987621146356
55,1001,1.471121834498
55,1011,1.47478507335715
55,1021,1.48368343019202
55,1031,1.48157792582311
55,1041,1.48411976188269
55,1051,1.48075396163985
55,1061,1.47896664357779
55,1071,1.4769021534869
55,1081,1.47640215965247
55,1091,1.47438759182387
55,1101,1.47418056295633
55,1111,1.47537213877168
55,1121,1.47515291559998
55,1131,1.47194857061504
55,1141,1.47085667672441
55,1151,1.46989736589678
55,1161,1.46612758485686
55,1171,1.47160360384561
55,1181,1.46924413851464
55,1191,1.46921779726284
55,1201,1.46825942745025
55,1211,1.46636655418954
55,1221,1.46737442506452
55,1231,1.46447667548444
55,1241,1.46284076267021
55,1251,1.46026510762244
55,1261,1.46496784619067
55,1271,1.4654571049253
55,1281,1.47397140111206
55,1291,1.47270591615
55,1301,1.47545379067426
55,1311,1.47892175011025
55,1321,1.47851540037401
55,1331,1.4810775847732
55,1341,1.47967199290715
55,1351,1.47820605359106
55,1361,1.47719059573316
55,1371,1.47518495833951
55,1381,1.47876527563191
55,1391,1.48046194898775
55,1401,1.47877315113092
55,1411,1.47874304180608
55,1421,1.47926773927464
55,1431,1.48024124736052
55,1441,1.48283164221437
55,1451,1.48077379221381
55,1461,1.47952503122222
55,1471,1.48365569852402
55,1481,1.48406962568995
55,1491,1.48837676124318
55,1501,1.48698123012731
55,1511,1.48803412531873
55,1521,1.48692639395779
55,1531,1.48578143489632
55,1541,1.48522152353978
55,1551,1.48522488101307
55,1561,1.48479786888732
55,1571,1.48177303165125
55,1581,1.47964204427066
55,1591,1.48076907993656
55,1601,1.47993801275464
55,1611,1.48834970373037
55,1621,1.48821129365801
55,1631,1.48694544917406
55,1641,1.48413074358062
55,1651,1.48277611789764
55,1661,1.4836165946495
55,1671,1.48353030786082
55,1681,1.48392812185857
55,1691,1.4812839161151
55,1701,1.48077301549761
55,1711,1.48067637781696
55,1721,1.48135807146683
55,1731,1.48131435561319
55,1741,1.48191093996637
55,1751,1.48112803916783
55,1761,1.48037796289672
55,1771,1.48146593383312
55,1781,1.48269141398936
55,1791,1.48504136785939
55,1801,1.48442853068985
55,1811,1.48239699903585
55,1821,1.4849906596561
55,1831,1.48790213037824
55,1841,1.49338185740782
55,1851,1.49390175998576
55,1861,1.49184889339132
55,1871,1.49004120208154
55,1881,1.48858025115143
55,1891,1.48890113767108
55,1901,1.48710581065619
55,1911,1.48482232061614
55,1921,1.48345331834192
55,1931,1.48181241816687
55,1941,1.48302873377766
55,1951,1.48218550008185
55,1961,1.48334715628403
55,1971,1.48358385629723
55,1981,1.48273971530222
55,1991,1.48180505588115
55,2001,1.48118226620461
55,2011,1.48490565010291
55,2021,1.48369674483099
55,2031,1.48287628027481
55,2041,1.48384443120059
55,2051,1.48274082684399
55,2061,1.48116455024407
55,2071,1.48335511820451
55,2081,1.48266940780233
55,2091,1.48202639645619
55,2101,1.48046497304336
55,2111,1.479773139743
55,2121,1.47848959597996
55,2131,1.47850919550904
55,2141,1.48031488774121
55,2151,1.47876135516825
55,2161,1.47915069977947
55,2171,1.4823851249596
55,2181,1.48215263181017
55,2191,1.4811944330445
55,2201,1.4800965112585
55,2211,1.47999787082029
55,2221,1.48081195296709
55,2231,1.48207890903515
55,2241,1.48300645097695
55,2251,1.48271042721501
55,2261,1.48260698829146
55,2271,1.48193393416687
55,2281,1.48436423912635
55,2291,1.48496044768494
55,2301,1.48536706370327
55,2311,1.48709505106081
55,2321,1.48543729844812
55,2331,1.48663767761455
55,2341,1.48646140309449
55,2351,1.49147685394596
